HUC_12,COMID,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,XS01,XS02,XS03,XS04,XS05,XS06,XS07,XS08,XS09,XS10,XS11,XS12
051202011305,18476529,2.318102013,3.398587929,4.208336474,3.218662686,2.526938757,1.670042662,1.21909688,0.672610057,0.508485614,0.631125877,1.926196856,2.624716828,0.37949124,0.443807088,0.485842056,0.433846224,0.39287196,0.333868776,0.2969514,0.241992912,0.221565216,0.23707344,0.352751136,0.398958816,6.108446701,7.65780453,8.661943573,7.418902154,6.431965154,5.002092984,4.105375088,2.77946181,2.294970409,2.662153453,5.460497954,6.578916728
051202011304,18476813,1.686721285,2.195801553,2.466878725,2.148908855,1.777674996,1.217454503,0.945697726,0.462753907,0.359992071,0.490589367,1.485530089,1.779402323,0.375775728,0.418136832,0.43880532,0.414442656,0.3837432,0.33098232,0.30123384,0.235787184,0.218087448,0.240255552,0.357396288,0.383892552,4.488638193,5.251394722,5.621806785,5.185057145,4.632459926,3.678306753,3.139413971,1.962591432,1.650677626,2.041948098,4.156534747,4.635157192
051202010203,18474725,1.454041756,2.171505698,4.569602803,2.749905607,1.82388809,1.148672882,0.704239975,0.488239069,0.414643585,0.408498829,1.112483952,1.772719548,0.338623656,0.396685008,0.543333432,0.437122824,0.369908328,0.309841392,0.260457696,0.231035352,0.219644976,0.218654376,0.306205128,0.365769144,4.293975717,5.474130997,8.410310381,6.290922038,4.930648897,3.707293189,2.703855504,2.113265632,1.88778998,1.868239898,3.63313299,4.846553015
051202010202,18474815,0.658989654,1.044013817,1.934550326,1.136496638,0.769708524,0.498121649,0.310126104,0.21039417,0.188108812,0.19153515,0.539520878,0.753398021,0.309314088,0.368902488,0.475436184,0.381576072,0.327821544,0.2795778,0.23829264,0.211427568,0.204648816,0.205715616,0.287615376,0.325178928,2.130487035,2.830053608,4.069001038,2.978427427,2.347949787,1.781692425,1.30145062,0.995112285,0.919178599,0.931067627,1.875841569,2.316872207
051202010104,18474729,0.875641847,1.213999847,2.627095443,1.611256888,1.079494826,0.671250849,0.415124971,0.293674016,0.254653401,0.254908253,0.678924714,1.03025183,0.321222624,0.364269528,0.501210072,0.408108912,0.347932248,0.291309552,0.246869712,0.221205552,0.211930488,0.211994496,0.292504368,0.341714328,2.725965676,3.332696682,5.241505688,3.948105128,3.102600671,2.304252792,1.681554889,1.327606895,1.201589275,1.202428638,2.321075472,3.014950634
051202011001,18476315,0.855876688,1.476751867,2.474099521,1.400806084,1.007570036,0.624839537,0.384910896,0.286566488,0.234774975,0.242505474,0.695093633,1.00303934,0.336166968,0.417524184,0.519510264,0.408581352,0.358085136,0.298905168,0.252426216,0.229450392,0.215847168,0.217959432,0.31083504,0.3574542,2.545986875,3.536925341,4.762368894,3.42846309,2.813772297,2.090427346,1.524845168,1.248925683,1.087690783,1.112617481,2.236213889,2.806063938
051202011403,18476971,0.706448689,1.684286036,1.661632558,1.006918748,0.734595634,0.449388356,0.282035792,0.197311787,0.175479498,0.175111379,0.460092124,0.798535074,0.191969136,0.2494026,0.24829008,0.212253576,0.194023488,0.171047664,0.154161744,0.143768064,0.140762736,0.14071092,0.172016928,0.198555864,3.680011817,6.753281785,6.692303448,4.743942445,3.786117042,2.627269762,1.829479771,1.372431273,1.246633188,1.244476117,2.674690967,4.021714887
051202011005,18476433,0.611304084,0.792843388,0.987634976,0.924743259,0.860718869,0.593606055,0.399748923,0.255786075,0.267367666,0.265725288,0.63262667,0.686910065,0.182748936,0.195888864,0.208495392,0.204563472,0.200430384,0.181374288,0.164826696,0.149876256,0.151205184,0.151019256,0.184379616,0.188418216,3.345048665,4.047414293,4.736963087,4.52056885,4.294353242,3.272823628,2.425268073,1.706648419,1.768244041,1.75954574,3.431109597,3.64566696
051202011309,18476589,1.851497015,3.948416139,4.890970695,2.81857396,2.011515515,1.240306198,0.77944952,0.567639507,0.466548365,0.463433511,1.133381785,2.268066145,0.369932712,0.506522736,0.556186848,0.438915048,0.382350264,0.317056008,0.268294104,0.241282728,0.226716336,0.226243896,0.3066288,0.401327112,5.004956185,7.795140985,8.793754676,6.421684499,5.260923568,3.91194668,2.905205548,2.352590721,2.057850673,2.048380176,3.696266578,5.651415211
051202011308,18476487,0.954617533,2.087404664,2.609454048,1.450275615,1.039511439,0.648059351,0.412576455,0.2938156,0.256069244,0.263205089,0.60227101,1.128058218,0.329845416,0.451311264,0.49627536,0.388485888,0.340757256,0.285999936,0.245065296,0.220147896,0.211262976,0.212988144,0.278672544,0.351705672,2.89413612,4.62519957,5.258076983,3.733148771,3.050592234,2.265942295,1.683536844,1.334628246,1.212087649,1.235773429,2.161214024,3.207392737
051202010806,18475659,0.604111605,1.176225174,1.65865929,0.979932793,0.674365702,0.419117647,0.264281129,0.181001283,0.16531375,0.17420524,0.43588122,0.690732839,0.331750416,0.432669696,0.500478552,0.401378928,0.346051632,0.289794696,0.247269,0.219361512,0.213469728,0.216840816,0.293915592,0.349282512,1.820982209,2.718529134,3.314146596,2.441415643,1.948743018,1.446257134,1.068800089,0.825127808,0.774413084,0.803378458,1.483014959,1.977576361
051202011401,18476911,0.780921996,1.864182962,1.874773463,1.146945555,0.824416672,0.504153137,0.320999773,0.228233784,0.190175942,0.198840897,0.485662236,0.896511363,0.442593984,0.647319,0.648986256,0.52152804,0.452774304,0.37031676,0.311420256,0.27540204,0.25865328,0.262597392,0.364888272,0.469105488,1.764420719,2.87985207,2.888772213,2.199202088,1.820811527,1.361410531,1.030760738,0.828729459,0.735254321,0.757208194,1.33098889,1.91110824
051202010902,18477043,1.033508267,1.887147925,2.700124591,1.5711036,1.179679829,0.71551008,0.44332855,0.310267688,0.286141735,0.259948652,0.865844218,1.230197084,0.19859244,0.238000032,0.268169136,0.224643696,0.206203296,0.180039264,0.160727136,0.149208744,0.146886168,0.144255744,0.189210696,0.208730088,5.204167224,7.929191895,10.06873733,6.993757795,5.720955253,3.974189096,2.758268214,2.07942028,1.948050921,1.801998621,4.576084951,5.893721866
051202010302,18474917,0.593351204,1.042711242,1.939590725,1.132758815,0.747111681,0.454881824,0.282035792,0.202408819,0.186608019,0.162453749,0.352629691,0.681076794,0.291077904,0.359865168,0.463649568,0.371819424,0.31673292,0.265142472,0.226777296,0.205331568,0.200628504,0.19306032,0.243498624,0.306052728,2.038461853,2.89750533,4.183311834,3.046529421,2.358806532,1.715612819,1.243668555,0.985765713,0.930117184,0.841466278,1.448179398,2.225357699
051202011502,18477285,1.556803592,3.297270252,3.367835834,2.096041302,1.511524955,0.928594351,0.570839311,0.424101412,0.355319791,0.315647889,1.128029901,1.76677301,0.354125784,0.481480368,0.485860344,0.398629632,0.350081088,0.291705792,0.24668988,0.224402904,0.212707728,0.205474824,0.313224672,0.372203472,4.396188198,6.848192514,6.931695239,5.258117144,4.317642416,3.183325035,2.313995656,1.889910531,1.670460187,1.53618766,3.601344345,4.746793469
051202010807,18475729,1.366202898,2.29352299,3.927206821,2.343219056,1.62937967,1.019094992,0.63163558,0.45060598,0.366674847,0.360615041,1.080938985,1.651806613,0.335910936,0.412510224,0.517797288,0.41615868,0.35963352,0.301041816,0.25459944,0.228231192,0.214317072,0.213256368,0.307622448,0.361569,4.067158141,5.559917929,7.584448417,5.63059037,4.530666858,3.385227361,2.480899331,1.974340037,1.710898918,1.690993075,3.513849501,4.568440914
051202011204,18476509,0.92751831,0.770529713,0.998310427,1.176225174,1.102997809,0.887789775,0.562995544,0.22970626,0.213225855,0.281865891,0.813231518,0.655931435,0.340260432,0.317168784,0.350068896,0.373367808,0.36399216,0.334600296,0.282912312,0.211360512,0.206809848,0.224832672,0.32365188,0.298877736,2.72590705,2.429399587,2.85175415,3.150312236,3.030279028,2.653284487,1.990000153,1.086798369,1.031023701,1.253669623,2.512673548,2.19464803
051202011109,18476471,0.939071584,1.099146718,1.36286151,1.30566148,1.252114323,0.850100052,0.748839008,0.468020841,0.439194291,0.433247753,0.985964282,1.007230234,0.320408808,0.340144608,0.36992052,0.363708696,0.357777288,0.308753256,0.294762936,0.250420632,0.245229888,0.244138704,0.326343264,0.328988928,2.93085446,3.231410088,3.684200893,3.589854997,3.499703209,2.753331456,2.540478862,1.868938821,1.790949278,1.774596759,3.021249067,3.061593105
051202011701,18477307,1.050611643,2.33016499,1.724212789,1.120894056,0.826257267,0.500188778,0.305397191,0.231490221,0.202861889,0.186069999,0.612748244,0.987408441,0.359773728,0.49970436,0.439744104,0.369070128,0.327946512,0.273210528,0.23190708,0.213036912,0.204978,0.200003664,0.293604696,0.35116008,2.920201118,4.66308717,3.920945781,3.037076075,2.519487894,1.830781493,1.31689464,1.086620242,0.9896764,0.930332951,2.086983798,2.811847067
051202010304,18474749,0.819602808,1.345305065,2.514620929,1.411198367,0.901438495,0.597485463,0.379927131,0.257739938,0.23338745,0.235652797,0.609605074,0.944650003,0.30265116,0.365461296,0.472400376,0.372441216,0.313468512,0.270412464,0.232711752,0.206883,0.201088752,0.20164044,0.272302224,0.318994536,2.708077537,3.681115018,5.323071395,3.78904994,2.875690732,2.209533741,1.63260827,1.245824634,1.160619116,1.168678254,2.238707656,2.961335998
051202010403,18474641,0.762600996,1.118543758,2.340925392,1.464235821,0.926498904,0.575398323,0.365315638,0.263771426,0.230555765,0.187655742,0.664851241,0.88235294,0.287478216,0.33111948,0.44497752,0.36757356,0.30854904,0.260597904,0.224890584,0.204103224,0.196507608,0.185891424,0.273887184,0.303059592,2.652726201,3.378066907,5.260772256,3.983517805,3.002760611,2.207992904,1.624415,1.292343261,1.173266355,1.009491123,2.427463862,2.911483297
051202011202,18476881,0.810060031,0.732953257,1.178179036,1.037840745,0.993270028,0.787095068,0.836706183,0.55925772,0.457345389,0.428858642,0.916191572,0.939836139,0.262679688,0.253953264,0.299804328,0.286399224,0.281967432,0.260122416,0.26560272,0.232553256,0.218517216,0.21433536,0.27407616,0.2765298,3.083832012,2.886173802,3.929826645,3.623755436,3.52264097,3.025864054,3.150216923,2.404858698,2.092949003,2.000876765,3.342835698,3.398679414
051202010108,18474721,0.590377935,0.941053763,1.800073622,1.009410631,0.673346295,0.443300234,0.276457373,0.190147625,0.175875934,0.172987616,0.419485766,0.674535603,0.31565088,0.377918472,0.494647728,0.388687056,0.33168336,0.284369256,0.24214836,0.21544788,0.210519264,0.209498184,0.278867616,0.331905864,1.870350986,2.49009729,3.639102172,2.596975163,2.030087657,1.558889452,1.141685921,0.882569023,0.835438671,0.825723701,1.504246967,2.032309989
051202010802,18474845,0.651174204,1.126047722,1.906460014,1.168013289,0.797600618,0.480083817,0.301602733,0.198161293,0.182983463,0.191705051,0.504153137,0.74694178,0.29341572,0.360724704,0.446769744,0.36595812,0.31609284,0.263615424,0.226515168,0.200021952,0.195629784,0.198174864,0.268077696,0.30848808,2.219288743,3.121626297,4.267209317,3.191658348,2.523311247,1.82115223,1.33149023,0.990697724,0.935355849,0.967353011,1.880623209,2.421298676
051202010704,18475339,1.767395981,2.428169596,3.058615869,2.610190286,1.988154117,1.626179867,0.978715169,0.661962923,0.537567016,0.481697878,1.498159403,1.850449292,0.211671408,0.233290872,0.251453904,0.238740696,0.219260928,0.206581248,0.179975256,0.163854384,0.15654528,0.153003504,0.201783696,0.214576152,8.349715237,10.4083352,12.16372393,10.93316024,9.067525777,7.871865827,5.438054046,4.039946365,3.43393947,3.148280039,7.424581038,8.623741615
051202010703,18474827,1.24531828,1.906686549,2.710120438,1.921071507,1.387865286,1.032687079,0.63424073,0.429340028,0.363871479,0.3462584,0.997574189,1.344200708,0.306061872,0.359889552,0.414470088,0.360950256,0.318625728,0.28599384,0.242206272,0.214469472,0.20433792,0.201469752,0.282497784,0.31484316,4.068844876,5.297976944,6.538760012,5.322261101,4.355785373,3.610871754,2.618597466,2.001870122,1.780733986,1.718661967,3.531263767,4.269429605
051202010702,18474819,0.77845843,1.391178357,2.204579775,1.274173146,0.861794909,0.545750585,0.345663746,0.23814468,0.213339122,0.221579325,0.573925847,0.898974929,0.310889904,0.389211312,0.470964768,0.375754392,0.322926456,0.273612864,0.234933744,0.209635344,0.203073,0.205291944,0.278477472,0.3281172,2.503968189,3.574352322,4.680986615,3.390973395,2.668703333,1.994608647,1.471324385,1.135994892,1.050553851,1.079337651,2.060941744,2.739798246
051202011501,18477249,0.859954314,1.973146188,2.005710562,1.218219058,0.890593142,0.534990183,0.332949482,0.238088046,0.219795363,0.200681492,0.630955976,0.986049232,0.355037136,0.4997196,0.503261376,0.408063192,0.359935272,0.296881296,0.251716032,0.225987864,0.220501464,0.214536528,0.315458856,0.374708928,2.422153142,3.948506698,3.985425183,2.985368643,2.474314722,1.802033978,1.322718619,1.053543504,0.996797751,0.935418755,2.000121296,2.631507174
051202011301,18476411,0.856074906,1.399984896,2.607585136,1.497847918,1.053839763,0.647323113,0.403600015,0.285094012,0.266178358,0.241429434,0.770218228,0.987578342,0.325608696,0.39473124,0.512420616,0.40571928,0.352632264,0.29365956,0.249362976,0.22317456,0.218550744,0.21226272,0.31296864,0.343866216,2.629152467,3.546678737,5.088759224,3.691833225,2.988495015,2.204331823,1.618524213,1.277448521,1.21792474,1.137408557,2.461007683,2.871984208
051202011104,18476761,0.999244883,1.707307632,3.154638295,1.790474211,1.25950502,0.766706939,0.492203428,0.3514687,0.283621536,0.289822925,0.841859849,1.193838253,0.32528256,0.401378928,0.51985164,0.40923972,0.355530912,0.294933624,0.252795024,0.226792536,0.212497416,0.213865968,0.305162712,0.348200472,3.071928857,4.253605541,6.068343452,4.375123242,3.542603406,2.599591488,1.947045554,1.549736628,1.334705809,1.355161495,2.758724498,3.428594585
051202011102,18475373,0.581486445,1.094984141,1.826153437,1.034046287,0.721201766,0.441091519,0.282120743,0.197368421,0.166248206,0.175139696,0.483368571,0.677622139,0.319387728,0.409419552,0.507845568,0.3999738,0.346691712,0.288627312,0.247509792,0.220983048,0.209924904,0.21317712,0.298319952,0.33846516,1.82062864,2.674479359,3.595883379,2.585285054,2.08023942,1.528239017,1.139836693,0.893138286,0.791941324,0.82156892,1.620302525,2.002043989
051202010903,18476389,1.545448537,2.608094839,4.295524045,2.527165292,1.80565204,1.108717812,0.683228875,0.497045608,0.422657252,0.396464169,1.230820054,1.89105565,0.351516696,0.43400472,0.53714904,0.428362872,0.37370004,0.309881016,0.260942328,0.234991656,0.223363536,0.219041472,0.322197984,0.380646432,4.396515313,6.009369758,7.996894205,5.899589943,4.831821908,3.577882331,2.618313709,2.115162797,1.892239261,1.809995914,3.820073729,4.968010969
051202010901,18475675,0.464198066,0.879804424,1.213065391,0.679745903,0.498886203,0.312844521,0.19827456,0.140876312,0.131107,0.130484029,0.367920788,0.51831156,0.285676848,0.3631692,0.413226504,0.328708512,0.293153592,0.249442224,0.21601176,0.195760848,0.191950848,0.19170396,0.263420352,0.297234864,1.624906147,2.422574447,2.935594353,2.067929116,1.701791201,1.254176283,0.917887803,0.719634765,0.683023811,0.680653801,1.396706007,1.74377781
051202010904,18476467,0.004955448,0.00843842,0.01885902,0.015036246,0.01149664,0.006484558,0.004105943,0.002633467,0.001755644,0.001472476,0.003737824,0.010024164,0.161699448,0.183812688,0.231657144,0.21605748,0.19984212,0.17209008,0.15526512,0.142393416,0.133017768,0.12954,0.152284176,0.192414144,0.030646042,0.045907714,0.081409187,0.069593728,0.057528612,0.037681183,0.026444721,0.018494301,0.013198571,0.01136696,0.024545057,0.052096813
051202010609,18475215,0.716387902,1.157394471,2.175951443,1.267178885,0.893679679,0.546401872,0.342860379,0.246441516,0.217331798,0.212602884,0.647917767,0.824898058,0.310457088,0.373251984,0.484461312,0.387016752,0.337422744,0.281455368,0.240362232,0.216822528,0.208891632,0.207556608,0.299209968,0.327288144,2.307526321,3.100839435,4.491486501,3.274222314,2.648546059,1.941344647,1.426431997,1.136604753,1.040404518,1.024312771,2.165428416,2.520403117
051202010309,18474933,0.67411085,1.198567166,2.007381255,1.146124366,0.739862568,0.485435701,0.309927886,0.209148229,0.192356339,0.20096466,0.495714717,0.772030506,0.321033648,0.402180552,0.499259352,0.3949446,0.3325368,0.284707584,0.244275864,0.2159508,0.210650328,0.213393528,0.286841184,0.337989672,2.099813694,2.980171866,4.020718385,2.901987687,2.224904335,1.705032562,1.268761805,0.968499441,0.913154709,0.941756117,1.728185296,2.284183718
051202010504,18474753,0.624046665,1.049365701,1.885477231,1.083430868,0.735501774,0.458846182,0.2859152,0.212687835,0.178169599,0.186947821,0.519897304,0.719417805,0.310853328,0.379771656,0.48408336,0.384660648,0.330625704,0.278181816,0.23727156,0.216441528,0.205453488,0.208336896,0.290815776,0.327864216,2.007527696,2.763149078,3.894943282,2.816588786,2.224575297,1.649447074,1.205012519,0.982657241,0.867201626,0.897334197,1.787720428,2.194255334
051202011004,18476367,0.808955674,1.498017819,2.323368947,1.304387222,0.943319111,0.584771199,0.365768708,0.267254398,0.222768632,0.2307823,0.62212112,0.947000301,0.345713304,0.443139576,0.534765504,0.41839896,0.367113312,0.305869848,0.25914096,0.233793792,0.220912944,0.223314768,0.312950352,0.367677192,2.339961073,3.380464982,4.344649999,3.117568031,2.569558444,1.911830156,1.411466206,1.143120166,1.008400088,1.033439489,1.987922735,2.575629714
051202011203,18476493,0.890961261,1.096569885,1.298242466,1.154053083,1.067828285,0.761779807,0.712621762,0.460488559,0.324680963,0.336262553,0.892716906,0.95895001,0.326267064,0.3533394,0.37766244,0.36047172,0.349709232,0.307729128,0.30028896,0.257595624,0.229889304,0.232443528,0.326507856,0.335514696,2.730772915,3.103446388,3.437573686,3.201507966,3.05347468,2.475488142,2.373120083,1.787641235,1.4123361,1.446641927,2.734136069,2.858146071
051202011405,18477071,2.425847615,4.931180617,5.86532507,3.77698595,2.74242996,1.614173524,0.982792795,0.713782752,0.605357547,0.523918296,1.611823225,2.944300759,0.220626432,0.278553672,0.296363136,0.25418796,0.22914864,0.195995544,0.172370496,0.160129728,0.154591512,0.150117048,0.195916296,0.23434548,10.99527193,17.70280242,19.79100758,14.85902774,11.96790851,8.23576644,5.701630022,4.457528038,3.915852422,3.490065271,8.22710136,12.56393236
051202011404,18477275,1.468171863,3.194140296,3.414841799,2.185494221,1.613720454,0.940657327,0.58754625,0.422798837,0.367071282,0.325502152,0.968068035,1.711555159,0.347651832,0.477258888,0.491099856,0.407313384,0.360709464,0.294247824,0.24996648,0.224963736,0.2154936,0.207983328,0.297326304,0.369176808,4.223109811,6.692678495,6.953457137,5.365633211,4.473740268,3.196819995,2.350500155,1.879408851,1.703397607,1.565039635,3.255911171,4.636139438
051202011406,18477251,1.192648945,2.597617606,2.355989954,1.529761004,1.141678621,0.666946688,0.409150117,0.305397191,0.262214,0.237012006,0.779421203,1.272785621,0.206316072,0.263807448,0.255227328,0.222187008,0.203740512,0.176488344,0.157636464,0.14848332,0.1442466,0.141622272,0.183605424,0.210260184,5.780688502,9.846642412,9.230947064,6.885015545,5.603591598,3.778984339,2.595529652,2.056777762,1.81781754,1.673550372,4.245088112,6.05338394
051202011407,18477455,62.14313214,76.81224977,105.0884617,105.0172165,67.18180351,58.73166005,37.68929807,24.5824775,19.92078832,17.21661442,48.83285503,66.7738427,0.358237536,0.389711184,0.443258448,0.44313348,0.369405408,0.350431608,0.296613072,0.255480312,0.238420656,0.22765512,0.326492616,0.368515392,173.4690698,197.1004501,237.0816894,236.9877729,181.8646995,167.5980668,127.0655329,96.22063364,83.55311427,75.6258608,149.5680228,181.1968893
051202011205,18476909,57.23075391,70.02079392,91.23234905,93.23692694,60.10162909,54.75671102,35.41511549,22.73800307,18.81209882,16.39726646,45.57273648,58.99039108,0.355037136,0.384547872,0.42838116,0.432264312,0.361913424,0.348983808,0.29631132,0.253895352,0.238585248,0.228414072,0.325300848,0.359270808,161.1965288,182.0860263,212.9700313,215.6942508,166.0663161,156.9032997,119.5199545,89.55659443,78.84854147,71.78746176,140.0941214,164.1947794
051202011006,18476871,43.04786486,53.95712823,63.56729962,56.71892691,42.13150338,42.35186508,27.3283338,17.68658912,15.0575115,13.00728685,31.36943098,39.01452649,0.64683132,0.717279744,0.773960352,0.734022408,0.64055244,0.642067296,0.528315936,0.438716928,0.410483304,0.386818632,0.561316632,0.618695232,66.55191782,75.22466468,82.13250131,77.27138339,65.773699,65.96172293,51.72725625,40.31435304,36.68239694,33.62631935,55.88544716,63.05936182
051202010604,25167897,2.447764854,3.028656645,7.917616844,5.304340022,3.478413119,2.121951217,1.273068789,0.925989201,0.786217246,0.67510194,2.432870192,3.08302499,0.300797976,0.32555688,0.479715576,0.40581072,0.34322004,0.285692088,0.240145824,0.217416888,0.207145128,0.198351648,0.300127416,0.327754488,8.137570892,9.303003042,16.50481502,13.07097068,10.13464458,7.427406309,5.301232261,4.259049098,3.795489923,3.403561032,8.106124475,9.40650732
051202010809,18475759,6.972372188,9.167069384,11.75183114,10.14575624,8.428650975,6.830816272,4.27329532,3.017188322,2.385949178,2.526740539,5.573519966,7.498952267,0.68025264,0.771945624,0.867527856,0.809463456,0.742376976,0.673900608,0.5460492,0.469766904,0.425732448,0.43598592,0.614528616,0.703362576,10.24968045,11.87527864,13.54634443,12.53392746,11.35359965,10.13623699,7.82584302,6.42273497,5.604339507,5.795463622,9.069585729,10.66157416
051202011107,18476853,4.479668498,6.17171335,7.989173515,6.710243139,4.848778594,3.802952498,2.400334136,1.207402022,1.092322358,0.831694101,3.828720829,5.10204447,0.240749328,0.267967968,0.293525448,0.275871432,0.247049544,0.228526848,0.199363584,0.16715232,0.163360608,0.15401544,0.22901148,0.25124664,18.60719004,23.03153394,27.21799275,24.3238058,19.62674577,16.64116287,12.03998287,7.223363829,6.686571328,5.400069639,16.71846682,20.30691622
051202011106,18476847,0.739749301,1.331316543,2.315468546,1.287057312,0.899031563,0.565855546,0.356310881,0.254964887,0.218974175,0.219059125,0.61062448,0.873065014,0.277678896,0.34494216,0.43066716,0.34047684,0.297716448,0.253316232,0.218620848,0.198330312,0.190231776,0.190250064,0.259890768,0.294570912,2.664045814,3.85953559,5.376468794,3.780161117,3.019757789,2.233791104,1.629811997,1.285556828,1.15109147,1.151427341,2.34954279,2.963853452
051202011307,18476917,0.888299478,2.021964431,2.171788867,1.296260287,0.942752774,0.569366835,0.359114249,0.253209242,0.227610813,0.2176716,0.642452616,1.034754208,0.370414296,0.52180236,0.538353,0.431843688,0.379287024,0.3122676,0.264883392,0.23594568,0.228133656,0.224991168,0.326724264,0.393746736,2.398124175,3.87496222,4.034135348,3.001688627,2.485591951,1.823329845,1.355744676,1.073167529,0.997708172,0.967467309,1.966344978,2.627968981
051202021004,18470874,2.714934301,5.313004977,3.171430186,2.127529636,1.619242239,0.948699312,0.586526844,0.418268141,0.381286339,0.33736691,0.662642527,1.80924828,0.442557408,0.591854544,0.472540584,0.400229832,0.358905048,0.293434008,0.248491248,0.223101408,0.216907872,0.209175096,0.258830064,0.3749802,6.134648867,8.976876212,6.711445097,5.315769754,4.511617343,3.233092572,2.360352118,1.874789339,1.757826196,1.612844535,2.560145128,4.824916835
051202020901,18470826,2.949284524,5.679934675,3.450690927,2.317252508,1.901079813,1.086404137,0.676149663,0.490164615,0.41387903,0.364494449,0.886883636,2.025334136,0.392737848,0.517087104,0.418712904,0.35682936,0.330604368,0.269784576,0.230651304,0.209196432,0.199299576,0.192429384,0.251828808,0.33869376,7.509550045,10.98448333,8.24118601,6.49400741,5.750316685,4.026931979,2.931479907,2.343083053,2.07666789,1.894172511,3.521771963,5.979838944
051202020903,18471032,195.552065,235.6233196,302.8397829,294.5064747,230.6086609,161.4851712,115.2863209,81.12906808,65.70247481,57.00076448,126.3295513,183.6329379,0.436949088,0.472632024,0.526606008,0.520244832,0.468331296,0.403805136,0.353043744,0.308951376,0.28617672,0.272210784,0.365936784,0.425686728,447.5397028,498.5343938,575.0784805,566.0920717,492.4049767,399.9086609,326.549678,262.5949401,229.5870706,209.3993619,345.2223357,431.3804632
051202020707,18471022,9.486596681,16.61105865,12.3703277,8.990004142,7.075218975,3.964018722,2.406195723,1.764904098,1.371668049,1.13935664,3.304037978,7.678396124,0.285814008,0.352266504,0.314846208,0.280416,0.25815036,0.214679784,0.186580272,0.172528992,0.162690048,0.156246576,0.203557632,0.265441176,33.19150362,47.15480599,39.29006413,32.05952635,27.40735661,18.46479742,12.89630301,10.22960882,8.431173671,7.29204229,16.23146205,28.92692174
051202020705,18470742,3.844946382,7.368779723,4.655063046,3.223986253,2.581873439,1.480206522,0.906818696,0.662246091,0.545750585,0.473117873,1.295580682,2.810956728,0.254389128,0.320564256,0.27153108,0.240069624,0.223817688,0.190612776,0.1684782,0.157029912,0.150876,0.146721576,0.184013856,0.229813104,15.11442888,22.98690383,17.14375771,13.42938019,11.53560946,7.765515793,5.382409686,4.217324477,3.617212708,3.224596449,7.040669168,12.2314902
051202020703,18470746,2.949086306,5.824860296,3.498121645,2.402231364,1.925602202,1.115259003,0.683285508,0.500386996,0.416795665,0.366901381,1.017367665,2.114617154,0.245766336,0.31184088,0.260168136,0.230105712,0.215024208,0.1845564,0.163811712,0.153168096,0.147693888,0.144179544,0.180246528,0.22119336,11.99955354,18.67895029,13.44561905,10.43968593,8.955280991,6.04291698,4.171163955,3.266913994,2.822023787,2.544753376,5.644312131,9.560039024
051202020701,18470790,2.251415839,4.548365168,2.601072261,1.765357168,1.426008078,0.830023408,0.510326209,0.372621384,0.315534622,0.282205693,0.772795061,1.56436419,0.386739384,0.519254232,0.41006268,0.351272856,0.323700648,0.266328144,0.227103432,0.206633064,0.197111112,0.191176656,0.259915152,0.33528,5.821532362,8.759418581,6.343108964,5.025600861,4.405329698,3.116544106,2.247109191,1.803299904,1.600795706,1.476151425,2.973258983,4.665844042
051202020706,18470740,4.267886803,8.288227732,5.343360637,3.806095668,3.007503961,1.71648229,1.061258777,0.75637129,0.624103299,0.54982821,1.611653324,3.326040168,0.285874968,0.36694872,0.31019496,0.274554696,0.253331472,0.2122932,0.18563844,0.170553888,0.163125912,0.158627064,0.208400904,0.262079232,14.9292078,22.5868828,17.22581384,13.86279573,11.87181339,8.085432272,5.71680508,4.434793592,3.825899217,3.466168991,7.733427703,12.6909719
051202020704,18470708,2.839471793,5.752454119,3.439902208,2.422591177,1.921014873,1.106282563,0.687334818,0.493421052,0.408753681,0.374263762,1.145416445,2.157460542,0.242276376,0.309719472,0.258174744,0.230285544,0.214490808,0.18388584,0.163811712,0.152543256,0.14697456,0.1445514,0.185559192,0.222150432,11.71996973,18.57311096,13.32392997,10.51994465,8.956164095,6.016137855,4.195883244,3.234630392,2.781118587,2.589139652,6.172782025,9.711709867
051202020702,18470330,1.8780299,3.980838929,2.205740766,1.538312692,1.22861134,0.711942157,0.450237861,0.314118779,0.269094993,0.25807974,0.782252887,1.389026276,0.397251936,0.54591204,0.424287696,0.366762792,0.33607248,0.275179536,0.236049312,0.211330032,0.202076304,0.19970496,0.28446984,0.352370136,4.727553802,7.292088536,5.198691328,4.194298672,3.655792763,2.587191503,1.907388999,1.486389683,1.331650411,1.292305108,2.749862296,3.941952323
051202020804,18472172,188.8363567,225.8151851,291.6317202,283.9546549,221.8066523,156.7332079,112.3426148,79.29773266,64.81207988,56.41840022,122.9768083,175.9481988,0.75899772,0.825242952,0.9316212,0.919837632,0.818323992,0.696352176,0.598727784,0.513493512,0.47088552,0.44412408,0.62355984,0.734500944,248.7970013,273.6347939,313.036801,308.7008457,271.0499197,225.0775015,187.6355463,154.4279155,137.6387192,127.0329684,197.2173326,239.5479547
